502521000000103
305398007
31868001
184278005
184276009
426999008
184305005
18521000000102
310334003
270113003
308647005
766231000000101
766291000000100
13831000000107
381000000103
13841000000103
16561000000109
391000000101
14035003
200155004
720534009
720529005
200156003
698715003
16983000
184280004
274639009
12141009
50181009
9857008
62691006
13603008
37522003
237358009
40947009
7420003
50109008
15654006
74376000
242014006
423409001
17766007
698714004
740603007
237360006
59283008
82621005
78857004
18893004
370921009
397709008
308376004
270607006
270609009
270608001
308810007
270116006
184307002
308808005
184277000
308468002
270102001
308375000
371000000100
16551000000106
275656009
34468006
711157000
863541000000104
891003
50105002
22561000000103
